,a1,a2,a3,a4,b1,b2,b3,b4,X1exp,X2exp,Yexp
0,-0.8516033227196012,0.9028424372121657,-9.920104938335053,-1.3703671211056023,-1.4362143283947142,0.1877949317267933,5.6046535450272374,-1.8655765017206503,-0.21756230099252116,0.9282956977281112,-12.932440734940627
1,-0.8516033227196012,0.9028424372121657,-9.920104938335053,-1.3703671211056023,-1.4362143283947142,0.1877949317267933,5.6046535450272374,-1.8655765017206503,-1.1507870375128904,-0.4443835207300447,41.52760612381346
2,-0.8516033227196012,0.9028424372121657,-9.920104938335053,-1.3703671211056023,-1.4362143283947142,0.1877949317267933,5.6046535450272374,-1.8655765017206503,-1.4290186574008914,0.2711549698773732,-390.23820852840413
3,-0.8516033227196012,0.9028424372121657,-9.920104938335053,-1.3703671211056023,-1.4362143283947142,0.1877949317267933,5.6046535450272374,-1.8655765017206503,-0.9650984122957211,1.7704405927378093,15.471262310521059
4,-0.8516033227196012,0.9028424372121657,-9.920104938335053,-1.3703671211056023,-1.4362143283947142,0.1877949317267933,5.6046535450272374,-1.8655765017206503,0.7433530663831007,0.6406879999676227,-140.92380481844035
5,-0.8516033227196012,0.9028424372121657,-9.920104938335053,-1.3703671211056023,-1.4362143283947142,0.1877949317267933,5.6046535450272374,-1.8655765017206503,0.8787639182556779,1.7337114506574731,0.013184113405801312
6,-0.8516033227196012,0.9028424372121657,-9.920104938335053,-1.3703671211056023,-1.4362143283947142,0.1877949317267933,5.6046535450272374,-1.8655765017206503,-0.5014065126698483,0.04234464075718569,1.7142688250495794
7,-0.8516033227196012,0.9028424372121657,-9.920104938335053,-1.3703671211056023,-1.4362143283947142,0.1877949317267933,5.6046535450272374,-1.8655765017206503,0.004174438928456148,1.0538475368318299,-2.311005985052986
8,-0.8516033227196012,0.9028424372121657,-9.920104938335053,-1.3703671211056023,-1.4362143283947142,0.1877949317267933,5.6046535450272374,-1.8655765017206503,0.4210991275054319,-0.17633342614736347,-40.15001283219349
9,-0.8516033227196012,0.9028424372121657,-9.920104938335053,-1.3703671211056023,-1.4362143283947142,0.1877949317267933,5.6046535450272374,-1.8655765017206503,-0.3247952682995616,1.314812879281063,-77.98721284247573
10,-0.8516033227196012,0.9028424372121657,-9.920104938335053,-1.3703671211056023,-1.4362143283947142,0.1877949317267933,5.6046535450272374,-1.8655765017206503,-0.558,1.442,-154.8032170689904
11,-0.8516033227196012,0.9028424372121657,-9.920104938335053,-1.3703671211056023,-1.4362143283947142,0.1877949317267933,5.6046535450272374,-1.8655765017206503,-0.05,0.467,-103.37233922204234
12,-0.8516033227196012,0.9028424372121657,-9.920104938335053,-1.3703671211056023,-1.4362143283947142,0.1877949317267933,5.6046535450272374,-1.8655765017206503,0.623,0.028,-178.05827760874854
13,-0.8516033227196012,0.9028424372121657,-9.920104938335053,-1.3703671211056023,-1.4362143283947142,0.1877949317267933,5.6046535450272374,-1.8655765017206503,-0.82,0.62,-141.1831137395184
