,a1,a2,a3,a4,b1,b2,b3,b4,X1exp,X2exp,Yexp
0,-0.9174049840794016,-0.6857363441817512,-1.1301574075025798,1.9244493183415967,-1.3743214925920713,-0.3783076024098102,14.306980317540855,1.7016352474190244,-0.21756230099252116,0.9282956977281112,26.546920977112862
1,-0.9174049840794016,-0.6857363441817512,-1.1301574075025798,1.9244493183415967,-1.3743214925920713,-0.3783076024098102,14.306980317540855,1.7016352474190244,-1.1507870375128904,-0.4443835207300447,97.51231795776191
2,-0.9174049840794016,-0.6857363441817512,-1.1301574075025798,1.9244493183415967,-1.3743214925920713,-0.3783076024098102,14.306980317540855,1.7016352474190244,-1.4290186574008914,0.2711549698773732,-43357.529025853066
3,-0.9174049840794016,-0.6857363441817512,-1.1301574075025798,1.9244493183415967,-1.3743214925920713,-0.3783076024098102,14.306980317540855,1.7016352474190244,-0.9650984122957211,1.7704405927378093,10.160898491658275
4,-0.9174049840794016,-0.6857363441817512,-1.1301574075025798,1.9244493183415967,-1.3743214925920713,-0.3783076024098102,14.306980317540855,1.7016352474190244,0.7433530663831007,0.6406879999676227,1903.5840989806177
5,-0.9174049840794016,-0.6857363441817512,-1.1301574075025798,1.9244493183415967,-1.3743214925920713,-0.3783076024098102,14.306980317540855,1.7016352474190244,0.8787639182556779,1.7337114506574731,202091.8489581752
6,-0.9174049840794016,-0.6857363441817512,-1.1301574075025798,1.9244493183415967,-1.3743214925920713,-0.3783076024098102,14.306980317540855,1.7016352474190244,-0.5014065126698483,0.04234464075718569,-16.199014825897166
7,-0.9174049840794016,-0.6857363441817512,-1.1301574075025798,1.9244493183415967,-1.3743214925920713,-0.3783076024098102,14.306980317540855,1.7016352474190244,0.004174438928456148,1.0538475368318299,108.68194459458368
8,-0.9174049840794016,-0.6857363441817512,-1.1301574075025798,1.9244493183415967,-1.3743214925920713,-0.3783076024098102,14.306980317540855,1.7016352474190244,0.4210991275054319,-0.17633342614736347,17.331015562858752
9,-0.9174049840794016,-0.6857363441817512,-1.1301574075025798,1.9244493183415967,-1.3743214925920713,-0.3783076024098102,14.306980317540855,1.7016352474190244,-0.3247952682995616,1.314812879281063,-27.227322931084665
10,-0.9174049840794016,-0.6857363441817512,-1.1301574075025798,1.9244493183415967,-1.3743214925920713,-0.3783076024098102,14.306980317540855,1.7016352474190244,-0.558,1.442,-138.95004953473247
11,-0.9174049840794016,-0.6857363441817512,-1.1301574075025798,1.9244493183415967,-1.3743214925920713,-0.3783076024098102,14.306980317540855,1.7016352474190244,-0.05,0.467,-70.89485287002523
12,-0.9174049840794016,-0.6857363441817512,-1.1301574075025798,1.9244493183415967,-1.3743214925920713,-0.3783076024098102,14.306980317540855,1.7016352474190244,0.623,0.028,129.56529876816515
13,-0.9174049840794016,-0.6857363441817512,-1.1301574075025798,1.9244493183415967,-1.3743214925920713,-0.3783076024098102,14.306980317540855,1.7016352474190244,-0.82,0.62,-97.35868714277532
14,-0.9174049840794016,-0.6857363441817512,-1.1301574075025798,1.9244493183415967,-1.3743214925920713,-0.3783076024098102,14.306980317540855,1.7016352474190244,0.22,0.3,-43.438149392605396
15,-0.9174049840794016,-0.6857363441817512,-1.1301574075025798,1.9244493183415967,-1.3743214925920713,-0.3783076024098102,14.306980317540855,1.7016352474190244,1.0,2.0,1880568.2585490346
16,-0.9174049840794016,-0.6857363441817512,-1.1301574075025798,1.9244493183415967,-1.3743214925920713,-0.3783076024098102,14.306980317540855,1.7016352474190244,0.9,1.9,485112.9790191815
17,0.19946824531064822,-1.8687449600025903,-8.724247216348864,0.8386969160525979,1.7598874789864123,1.8233875712605747,8.150834887785692,0.24430780294654664,-0.21756230099252116,0.9282956977281112,9.755965064039001
18,0.19946824531064822,-1.8687449600025903,-8.724247216348864,0.8386969160525979,1.7598874789864123,1.8233875712605747,8.150834887785692,0.24430780294654664,-1.1507870375128904,-0.4443835207300447,-306.0758898847913
19,0.19946824531064822,-1.8687449600025903,-8.724247216348864,0.8386969160525979,1.7598874789864123,1.8233875712605747,8.150834887785692,0.24430780294654664,-1.4290186574008914,0.2711549698773732,-72.61320518237
20,0.19946824531064822,-1.8687449600025903,-8.724247216348864,0.8386969160525979,1.7598874789864123,1.8233875712605747,8.150834887785692,0.24430780294654664,-0.9650984122957211,1.7704405927378093,17.157237668123816
21,0.19946824531064822,-1.8687449600025903,-8.724247216348864,0.8386969160525979,1.7598874789864123,1.8233875712605747,8.150834887785692,0.24430780294654664,0.7433530663831007,0.6406879999676227,142.41106997700558
22,0.19946824531064822,-1.8687449600025903,-8.724247216348864,0.8386969160525979,1.7598874789864123,1.8233875712605747,8.150834887785692,0.24430780294654664,0.8787639182556779,1.7337114506574731,591.1368228910256
23,0.19946824531064822,-1.8687449600025903,-8.724247216348864,0.8386969160525979,1.7598874789864123,1.8233875712605747,8.150834887785692,0.24430780294654664,-0.5014065126698483,0.04234464075718569,-255.82937982333522
24,0.19946824531064822,-1.8687449600025903,-8.724247216348864,0.8386969160525979,1.7598874789864123,1.8233875712605747,8.150834887785692,0.24430780294654664,0.004174438928456148,1.0538475368318299,29.995970090494332
25,0.19946824531064822,-1.8687449600025903,-8.724247216348864,0.8386969160525979,1.7598874789864123,1.8233875712605747,8.150834887785692,0.24430780294654664,0.4210991275054319,-0.17633342614736347,-45.07361895987319
26,0.19946824531064822,-1.8687449600025903,-8.724247216348864,0.8386969160525979,1.7598874789864123,1.8233875712605747,8.150834887785692,0.24430780294654664,-0.3247952682995616,1.314812879281063,-55.132186958153525
27,0.19946824531064822,-1.8687449600025903,-8.724247216348864,0.8386969160525979,1.7598874789864123,1.8233875712605747,8.150834887785692,0.24430780294654664,-0.558,1.442,-144.75500552767275
28,0.19946824531064822,-1.8687449600025903,-8.724247216348864,0.8386969160525979,1.7598874789864123,1.8233875712605747,8.150834887785692,0.24430780294654664,-0.05,0.467,-76.15606204394541
29,0.19946824531064822,-1.8687449600025903,-8.724247216348864,0.8386969160525979,1.7598874789864123,1.8233875712605747,8.150834887785692,0.24430780294654664,0.623,0.028,-23.390682023775696
30,0.19946824531064822,-1.8687449600025903,-8.724247216348864,0.8386969160525979,1.7598874789864123,1.8233875712605747,8.150834887785692,0.24430780294654664,-0.82,0.62,-9.466235410153846
31,0.19946824531064822,-1.8687449600025903,-8.724247216348864,0.8386969160525979,1.7598874789864123,1.8233875712605747,8.150834887785692,0.24430780294654664,0.22,0.3,-57.54736389172247
32,0.19946824531064822,-1.8687449600025903,-8.724247216348864,0.8386969160525979,1.7598874789864123,1.8233875712605747,8.150834887785692,0.24430780294654664,1.0,2.0,1410.1529309578746
33,0.19946824531064822,-1.8687449600025903,-8.724247216348864,0.8386969160525979,1.7598874789864123,1.8233875712605747,8.150834887785692,0.24430780294654664,0.9,1.9,829.2420987106638
34,0.7136879302004342,-0.814106674091789,-6.014959053659911,0.4051850303424853,-0.6655949443949658,0.06434818169343748,14.500612962655271,1.5202752290143953,-0.21756230099252116,0.9282956977281112,1.0087492666614573
